Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2020-01-29,322.698517,130.952576,320.115387,134.544769,46.608097,107.516479,136.059998,48.862358,238.660767,232.464706,134.46376,65.634201,148.556335,132.849503,56.514362,213.106415,158.969437,86.5252,167.116821,99.563759,36.832928,124.231499,94.877754,132.394623,281.679871,204.221771,58.896591,51.24601,114.874161,62.000488
2020-01-28,316.082184,131.718323,314.687714,135.496033,47.321339,108.247093,138.369995,46.393173,241.10582,232.305771,136.280167,66.603912,147.530045,133.04744,56.514362,209.081604,162.482468,85.54332,164.551025,100.132187,37.381798,125.195076,94.902596,133.507263,284.637054,202.218063,60.054146,51.736122,115.577934,62.522717
2020-01-27,307.386414,129.91832,314.727478,134.495209,47.024155,107.535957,135.899994,46.412846,236.692795,229.653519,135.371964,65.000916,146.789917,130.672134,56.980278,208.038132,172.344467,85.394547,161.388474,99.962654,39.361637,124.85733,93.766449,132.851593,282.864746,201.061661,59.272549,51.196999,114.844429,62.609753
2020-01-24,316.699036,134.363632,321.139313,139.102921,48.391193,108.958206,140.080002,47.701546,240.449829,230.45813,137.266495,67.751747,146.365601,131.780609,57.178539,209.926315,174.817307,85.275536,164.133316,101.747704,39.028397,124.310966,95.107475,133.894699,291.547119,204.361343,59.638611,51.010757,113.367485,64.137764
2020-01-23,317.61441,130.644287,315.910431,141.451355,48.539783,110.175896,142.199997,49.432926,244.087585,232.097168,139.522385,62.655773,146.572815,135.135742,57.32724,212.092758,174.414993,87.834389,165.804092,102.734962,39.900703,124.161964,95.486191,133.308578,298.168427,205.876617,59.866161,52.245838,114.794861,64.572952
2020-01-22,316.092163,130.763641,307.172424,141.332458,48.609127,109.981064,144.009995,50.042847,245.54866,231.352142,140.518478,62.07196,146.296524,135.274307,57.10915,210.125076,174.699554,88.915459,164.789688,104.200897,39.391041,124.732254,95.479973,140.411621,299.293579,207.252304,59.836483,52.363461,115.082321,64.979141
2020-01-21,314.967865,129.808929,311.516571,144.523163,48.341663,110.38047,143.559998,51.744717,244.206848,231.40181,135.909073,59.914829,147.30307,135.432663,56.672974,209.846817,176.034119,89.232841,165.585297,104.290649,39.538063,124.515007,95.902153,139.984451,299.233826,206.644196,59.678185,52.804562,114.57679,65.356308
2020-01-17,317.116943,130.793472,322.232819,146.435593,48.559597,112.591782,144.330002,52.472683,247.944016,230.368729,135.069229,58.974792,147.204391,136.778671,56.444973,210.661713,177.957458,90.224648,166.182007,104.240784,39.704678,124.831017,95.858696,139.805618,297.182709,204.062286,59.490208,53.333885,113.952309,66.304062
2020-01-16,313.644562,129.828827,330.036377,145.50415,48.589314,113.867905,145.119995,51.626667,248.202423,227.299271,134.746964,59.034164,146.247162,135.83844,56.326015,209.538742,177.62381,90.432922,165.257111,103.084,39.802692,124.495255,95.330971,137.937973,299.442932,200.323959,59.035099,53.343681,114.884079,66.555504
2020-01-15,309.764313,129.102859,327.849396,143.240952,47.559082,113.127556,144.320007,51.420082,243.719833,223.097382,133.418823,58.321716,145.072845,135.313904,56.207062,208.465469,176.416824,90.78997,162.283539,102.5056,39.861496,124.386627,94.343826,136.666382,295.131622,199.177551,58.471165,53.353489,114.269508,66.81662
2020-01-14,311.097534,128.088486,330.384308,144.333176,47.341152,113.293167,145.199997,51.390572,244.167099,221.329208,132.637573,58.80658,144.58931,137.372513,55.513145,206.030701,177.977081,89.193169,161.239304,102.635239,39.273426,123.132492,94.083076,135.752411,286.996826,195.43924,58.411808,53.53973,115.161621,66.923004
2020-01-13,315.355865,127.829918,328.266907,144.470947,47.519459,113.64386,143.880005,51.498779,243.719833,221.855682,133.399307,58.964901,143.780121,135.788956,55.642017,205.225723,177.535492,88.776611,162.38298,101.87735,38.626545,123.320114,94.399704,135.364975,284.617157,194.721466,58.520638,52.990807,114.864243,67.503258
2020-01-10,308.759399,126.576881,327.968689,143.791992,46.687351,113.429543,144.619995,50.662601,240.638672,222.729843,133.487198,58.321716,143.148544,134.670593,55.04723,205.981018,177.093918,88.79644,160.453644,100.620834,38.704956,122.421486,94.281746,134.619904,293.857117,193.166336,58.362339,53.147644,115.359863,66.864975
2020-01-09,308.062988,127.103958,334.350708,144.95311,46.875565,114.471886,144.830002,51.341381,241.125702,223.69339,133.536011,58.677944,143.474197,136.026489,54.858883,207.054291,177.810257,88.647667,161.199509,101.199226,38.116886,122.302986,95.393059,136.716049,292.95105,192.647949,58.223827,53.598545,116.331284,67.464577
2020-01-08,301.655548,124.846497,329.410095,145.317184,47.073685,114.656967,145.399994,51.872601,236.315094,220.315979,132.139526,58.351406,143.049881,135.531631,53.877491,204.629471,177.250931,87.874062,159.210495,101.269035,38.283508,120.979729,95.250267,135.712692,294.62381,191.322098,58.466221,54.7258,115.141792,66.952019
2020-01-07,296.879883,122.728264,335.285156,144.037994,47.043968,115.981804,145.699997,51.341381,234.058914,217.067719,131.045761,58.311825,143.069595,134.482544,53.778362,201.369873,174.571991,88.469139,156.71431,101.498398,37.979671,120.466217,95.107475,134.272217,288.540161,188.102158,58.358509,58.117371,115.538292,67.977135
2020-01-06,298.282715,123.374672,331.766083,145.966614,47.351055,117.481995,145.649994,51.361057,232.528259,218.498154,130.957886,59.301331,142.201202,136.808365,54.194706,201.071732,175.278519,90.889153,158.156342,101.548264,38.107082,121.216728,95.411682,136.269012,290.292542,188.600601,59.014557,58.411434,116.618736,68.538055
2020-01-03,295.924713,123.91169,330.791901,146.065033,47.182652,117.881393,146.5,51.567642,230.172668,217.474991,131.192245,59.469547,142.378815,136.917236,54.214535,198.835724,175.111694,90.50235,157.748581,101.638008,38.15609,121.048851,95.20681,136.119995,288.291229,189.009323,59.141846,57.911522,116.856636,68.015823
2020-01-02,298.829956,125.154785,331.348572,148.121597,47.965229,118.290535,148.199997,52.876019,232.896011,218.20015,132.246933,60.201786,144.046555,138.748215,54.511929,199.541306,176.632721,91.285881,159.737595,101.917229,38.361916,121.868492,95.076424,136.606766,291.238464,190.524582,59.778305,57.911522,117.89743,68.56707
2019-12-31,292.163818,123.374672,323.833313,145.317184,47.162842,117.394318,144.630005,53.84008,228.532684,216.92865,130.899277,59.222172,143.947876,137.086258,54.868797,196.381088,173.11969,90.204803,156.833633,101.029694,38.401119,123.339874,92.977966,136.050446,292.712097,187.314606,60.121017,57.793896,117.798302,67.483917
2019-12-30,290.044617,123.186378,324.469513,145.15976,46.798988,116.751373,143.770004,53.456425,228.403488,215.865753,129.698105,58.994587,143.385391,136.329041,54.789494,195.68544,172.54071,90.284149,156.724243,100.521111,38.13649,122.915245,93.052467,135.593475,292.582642,187.244843,59.934975,57.744881,118.353401,67.193794
2019-12-27,288.333313,124.068405,328.187408,145.907593,46.975998,117.189751,145.75,53.938457,229.258255,218.508087,132.100464,59.449764,143.829453,136.830582,54.868797,196.937592,173.943954,90.750298,158.086731,101.288979,38.538338,124.515007,93.300804,135.901443,294.693512,188.799973,60.248306,57.852707,118.541725,67.590294
2019-12-26,288.44278,124.286438,327.968689,145.848541,47.054668,117.481995,145.699997,54.322117,229.804916,219.352448,131.748901,59.19249,143.908401,136.732239,54.541668,195.834503,173.286499,90.591606,157.798309,100.431358,38.597145,123.655876,93.567772,135.394775,294.374878,188.570694,60.013309,57.735085,118.472336,67.822395
2019-12-24,282.831299,123.622429,331.030457,145.120377,46.985832,117.228706,145.289993,54.00732,228.512817,219.20343,131.817245,58.786789,144.00708,135.296478,54.23436,195.44693,173.374802,90.690796,156.515396,99.86293,38.508934,123.655876,92.860001,134.937805,293.269684,186.985657,60.003517,57.195957,118.462433,67.716011
2019-12-23,282.562683,123.374672,335.553558,146.124069,47.300514,117.218971,144.679993,54.036831,227.697784,217.753143,132.373901,58.608677,144.510361,134.922775,54.432621,194.979843,175.131332,90.988335,156.545242,99.763214,38.538338,123.339874,93.015221,135.335175,293.817291,186.497177,60.121017,57.41161,117.986633,67.977135
2019-12-20,278.025757,124.643204,326.060028,145.208954,46.661316,116.585777,146.880005,53.722034,227.538757,219.719986,132.412964,58.331612,144.135361,134.962112,54.492104,195.914001,172.08931,90.829651,156.545242,99.683434,38.450127,123.794121,92.810333,135.533859,291.328064,187.414307,60.777058,57.235168,119.235596,67.638657
2019-12-19,278.602814,123.711624,331.527496,142.699753,47.084171,115.075851,146.149994,53.633495,228.542633,218.756424,131.407089,57.351997,143.434738,135.070297,53.847752,195.834503,168.92955,89.25267,154.854584,100.87014,38.195297,123.359619,92.326073,135.573608,293.349304,185.958847,59.533516,56.607822,119.027435,67.10675
2019-12-18,278.324249,123.146736,328.724182,144.766144,45.86478,115.484993,146.259995,53.367886,229.04953,216.551178,131.260605,56.570282,141.303192,135.748825,53.441315,194.413406,165.86792,88.885704,153.521942,100.29174,38.116886,122.460991,91.705231,134.778854,291.636749,184.323959,59.592266,56.068703,118.809364,67.570961
2019-12-17,278.990875,123.830551,325.065948,144.028152,45.668102,115.533699,147.729996,53.771221,229.74527,216.273041,131.075058,56.698921,141.668304,135.886505,53.94688,195.297867,166.751083,88.290619,153.840179,99.37429,38.12669,123.744751,92.270203,136.090195,289.217224,184.942032,60.209145,55.96088,120.216911,67.387207
2019-12-16,278.443604,122.57193,325.065948,143.034317,45.215748,116.274048,148.460007,53.289185,226.654175,214.097595,130.987183,57.094727,139.921631,135.06044,53.94688,196.649414,167.555756,88.558411,154.675552,98.536613,38.361916,123.991623,92.791718,135.285507,290.770508,185.65979,59.954556,56.656837,119.483398,67.696678
2019-12-13,273.757477,123.602615,339.6492,143.201584,44.54705,114.91024,146.380005,52.413658,223.632645,212.657227,131.065308,57.183784,139.517029,134.539246,53.94688,195.894119,165.632416,88.459229,153.681061,97.499489,37.56802,123.902756,92.549591,134.768936,284.248749,184.563217,59.543308,56.735256,119.235596,66.952019
2019-12-12,270.086151,121.541252,344.241882,144.431595,44.9109,115.738266,146.880005,53.564636,224.67627,210.630783,132.149292,56.946301,139.477554,135.729172,53.669315,195.089157,165.406723,88.23111,152.398148,97.449631,37.773846,123.013992,92.760674,134.719254,282.38678,182.071014,59.895805,57.421413,118.710243,68.02549
2019-12-11,269.399658,119.559166,347.929932,141.696075,43.544006,113.224976,146.711014,52.236584,219.84581,210.591049,130.625839,56.471336,139.122314,131.952896,53.480968,193.509048,165.583359,87.64994,150.866592,96.911125,37.460209,123.102867,91.43206,133.745697,279.290222,181.442963,59.807686,56.862682,117.956902,66.690903
2019-12-10,267.121246,119.816833,345.842346,140.584137,43.366997,114.842049,145.229889,52.266098,220.531616,214.465134,130.772339,55.996368,138.14537,132.267593,53.302532,193.737625,164.52356,87.768143,150.299744,96.741592,37.715034,122.717735,90.252457,134.649704,278.314453,181.692184,59.954556,57.254772,118.095673,66.787605
2019-12-09,265.569122,119.380783,349.132751,140.544785,43.170326,114.267311,145.339249,52.403824,220.462036,215.090942,130.782089,55.936996,138.648636,132.179077,53.599926,193.469299,166.652954,87.393822,150.528473,96.36264,37.558216,123.310249,90.780174,134.560303,276.342987,182.350128,59.73914,57.54884,118.313751,67.367867
2019-12-06,269.339935,119.529434,351.995728,140.436554,43.11132,114.958954,146.780609,52.354637,223.245026,212.855896,130.098495,56.214066,138.530228,132.79863,53.94688,194.135147,168.262283,87.521873,150.916321,96.731621,37.528816,122.638741,91.258224,134.013931,278.981567,181.602463,59.91539,57.470421,118.730064,67.222801
2019-12-05,264.235901,117.220314,343.635468,138.793259,42.796642,113.322388,146.561905,51.154472,215.820419,211.584412,128.819183,55.491722,137.721008,130.851501,53.71888,193.002228,161.29509,87.42337,149.106323,95.524971,37.273979,123.06337,90.184158,132.621643,279.708405,181.323349,59.553097,57.931126,117.619888,66.158997
2019-12-04,260.415344,116.883362,346.776764,137.878143,43.160488,113.916618,147.396912,51.42992,214.627716,212.677109,128.897324,55.43235,137.543396,130.143448,53.818012,193.101608,164.01329,87.344566,149.026764,93.460701,37.381798,122.974487,89.724731,133.470825,277.050201,180.037369,59.269138,57.744881,117.124268,66.391106
2019-12-03,258.136963,115.525635,349.99762,137.819092,43.544006,112.893761,147.695129,50.977398,210.950195,211.226791,129.024261,55.481823,135.352646,127.625931,53.332272,191.919006,162.080124,86.073845,148.489731,92.204185,37.293583,121.414223,89.234268,132.927734,274.649872,181.333313,58.887264,57.823299,117.10453,65.646431
2019-12-02,262.82309,116.20945,353.079285,140.672699,43.957027,113.780243,149.722961,52.295612,216.317383,214.799881,129.795761,57.055149,135.550018,129.287872,53.282707,193.966187,165.122147,85.738937,148.728424,93.30114,37.528816,121.187103,90.016533,133.559708,277.387451,181.223648,58.711014,58.097763,117.70649,66.168663
2019-11-29,265.897461,119.043831,364.014221,142.414383,44.556889,114.1017,150.677261,52.502193,220.004837,217.65242,131.299683,57.441055,135.678299,129.573059,52.935753,193.270538,166.594086,85.876839,150.54837,93.231331,37.754242,120.535347,92.096367,135.001358,277.595703,183.935181,58.985184,58.421238,117.51899,65.888206
2019-11-27,266.484467,119.251945,365.823456,143.359024,44.488052,115.017403,150.57785,53.3974,220.352707,220.110153,130.635605,57.896229,135.934875,129.868088,53.084446,193.837006,167.418365,86.300415,151.4832,93.635208,37.862057,120.23909,92.394371,135.119843,278.389221,183.795609,58.848095,58.92115,117.193344,66.439453
2019-11-26,262.952423,118.716782,371.300873,143.752609,44.556889,114.744644,150.736893,53.781055,219.858536,217.899185,131.924667,58.282143,135.362518,129.484558,53.035248,191.575729,166.064178,86.034447,151.194794,92.829559,37.528816,120.732849,91.959778,134.961853,279.113281,181.981293,58.642471,58.450645,117.617668,66.478134
2019-11-25,265.021912,119.519524,370.923126,144.077347,44.694557,115.319382,148.798508,53.61594,220.155029,215.569763,132.784058,58.193081,135.37236,129.307556,52.366158,189.48233,167.055298,84.418961,150.399185,92.401863,37.91106,119.004707,91.587273,133.332596,280.372986,180.406219,58.143093,59.470074,117.351219,66.642548
2019-11-22,260.455139,117.993317,369.143707,141.577988,44.10453,115.56292,147.406845,52.644634,217.713806,215.204559,131.192245,57.005672,135.313171,128.619171,52.179203,190.71666,164.464676,84.172699,148.768188,92.839493,37.56802,118.78746,91.69902,133.431335,274.590332,178.910889,58.505386,59.401459,117.785431,67.08741
2019-11-21,260.68399,117.735649,364.272675,141.066315,44.094696,115.699303,146.025116,52.333817,215.687683,215.707962,130.703964,57.609272,133.715729,127.773438,52.110329,189.936569,162.050705,84.182549,148.658783,91.665833,36.989746,118.836823,91.450684,132.996872,274.302673,179.329575,58.368305,59.421062,118.278831,67.377541
2019-11-20,261.858032,118.231178,368.716248,139.255753,44.330711,114.306267,146.054947,51.158539,215.371429,218.037369,130.078964,57.292629,133.225708,127.478432,52.366158,191.694244,163.21843,83.995392,148.798019,92.551064,36.313461,120.762474,91.047134,133.72757,273.32074,181.09407,58.241009,60.126823,117.558464,65.791496
2019-11-19,264.942322,118.924904,364.829376,140.889175,44.71423,113.439285,147.496323,51.857876,217.476593,222.933105,131.368042,57.737904,132.128052,128.412643,52.228405,191.012894,166.049469,83.384659,149.056595,93.108047,36.911335,119.903343,92.11499,133.757202,272.001556,182.200607,58.260593,60.23465,118.308441,65.588417
2019-11-18,265.74823,118.587952,367.274811,141.292633,44.399548,115.484993,146.77066,52.761189,217.170212,235.754776,131.162949,57.638958,132.137863,128.451996,52.179203,191.842346,165.913284,82.872429,149.00705,93.674995,36.538891,120.367462,92.574417,132.601898,270.712128,179.100296,58.201843,60.714954,118.663689,66.265373
2019-11-15,264.415009,119.678093,369.481689,142.985107,44.340542,117.520958,143.808411,53.285698,217.684158,234.214981,131.250839,57.351997,132.245682,127.380074,51.824978,191.53624,167.216949,83.63092,148.640335,92.541107,36.538891,119.034332,92.72963,131.890961,267.210815,179.209946,58.270386,60.910999,117.301895,66.91333
2019-11-14,261.310791,119.846573,365.266785,141.14502,44.163532,117.647598,146.273636,52.401806,216.873703,233.484573,130.860214,57.203575,128.345139,126.465523,51.785625,191.565857,166.292694,83.286156,146.747253,90.780594,35.823402,118.994827,91.953575,132.266174,253.751083,179.190002,58.103928,60.26601,119.058411,66.246033
2019-11-13,263.131531,119.182571,360.355988,142.178238,47.65453,117.956284,147.83429,52.120132,216.764999,231.757263,131.328964,57.282734,128.648956,126.347511,51.569153,192.553314,165.923019,83.552116,146.003906,90.800499,35.872406,119.14296,91.352646,132.443909,251.509445,178.551987,58.17247,60.567635,119.384056,66.536171
2019-11-12,260.634216,119.806923,360.733734,143.998611,47.566025,116.682953,137.754684,53.577084,217.8423,230.099014,132.412964,57.589481,128.727341,127.016228,50.880383,190.854889,166.205139,82.862579,145.766037,89.020088,36.235054,117.780197,91.401924,131.673721,253.175797,178.880417,58.084343,61.024933,117.548599,67.08741
2019-11-11,260.873016,119.816833,364.789612,145.63208,47.300514,116.538261,135.925644,54.208431,216.478363,228.796127,132.295776,57.737904,129.344772,127.763603,51.008297,190.222916,165.494949,82.035133,144.814545,89.567146,36.195847,117.839447,91.297211,131.861328,252.025208,178.681366,58.368305,60.567635,117.469643,68.02549
2019-11-08,258.823456,120.381729,348.924011,145.78952,48.018379,116.654022,137.138382,54.38327,220.313171,229.822647,134.385635,57.658749,130.344406,128.215973,51.37236,191.180756,168.452469,82.3405,144.665878,89.32843,36.313461,118.204819,91.703743,131.614456,254.881821,178.11412,58.113716,57.638988,117.86438,68.441338
2019-11-07,258.117004,120.193428,355.196686,144.657913,47.615192,117.58007,132.168152,54.198715,220.688736,229.921356,134.46376,57.441055,128.80574,127.842285,51.451077,190.65741,169.785324,81.641113,142.980942,89.915268,36.176247,118.125832,91.611343,131.337982,254.375946,177.576675,59.269138,57.084385,118.643951,69.766266
2019-11-06,255.172012,118.617676,350.052307,143.162231,47.467686,115.660446,130.48822,52.72234,215.875473,230.977493,133.946182,56.995773,128.345139,127.153908,51.952896,191.743591,169.279419,82.005585,142.782715,89.000198,36.509491,118.817078,91.352646,130.686295,248.484238,175.924637,58.877472,57.882229,117.923576,68.313789
2019-11-05,255.062927,117.705917,354.104401,144.028152,46.966164,117.628304,130.66713,52.644634,216.092911,229.190948,133.087173,56.634605,127.815926,126.957222,51.578991,189.768677,170.514969,81.680511,143.179199,89.398048,36.383293,117.414818,91.069305,129.619873,248.266022,175.52655,58.260593,59.55574,117.29203,69.842705
2019-11-04,255.429932,118.548309,346.988495,144.569351,46.690819,117.271393,132.128387,52.61549,217.308578,231.875702,132.874847,56.693653,127.6297,126.68187,52.287441,186.292862,170.154999,82.645866,143.268387,89.378159,36.917194,117.582695,90.859871,128.563309,249.208298,178.094208,58.622887,58.037907,116.019043,68.485794
2019-11-01,253.763443,118.072601,341.15744,142.178238,46.248299,112.100906,131.959396,50.808872,214.857483,234.264328,130.809372,55.611149,128.580338,125.678802,53.035248,191.506622,165.475494,83.670326,142.44574,88.701805,37.266663,122.322739,90.34864,129.076767,250.160492,180.064728,59.112469,55.829254,116.068382,66.507759
